t,Ip,Ii,gt
579.0,66.9026,124.49501,0.9757408
580.0,67.68102,125.47365,1.0023823
581.0,68.452484,126.49892,1.0256492
582.0,69.1933,127.538506,1.0455053
583.0,69.91211,128.5912,1.061942
584.0,70.59224,129.647,1.0749881
585.0,71.24981,130.71667,1.0847172
586.0,71.88125,131.82645,1.091253
587.0,72.47417,132.89017,1.0947659
588.0,73.04061,133.979,1.0954711
589.0,73.57609,135.0808,1.093617
590.0,74.080215,136.19826,1.0894845
591.0,74.55296,137.29724,1.0833719
592.0,74.97238,138.3648,1.0755891
593.0,75.35285,139.45119,1.0664454
594.0,75.699196,140.51231,1.0562361
595.0,75.99002,141.53784,1.045232
596.0,76.243385,142.58362,1.0336651
597.0,76.460144,143.62537,1.0217052
598.0,76.62925,144.63934,1.0094448
599.0,76.76129,145.6647,0.9968667
600.0,76.82915,146.63396,0.9838213
601.0,76.865265,147.59485,0.9699998
602.0,76.851456,148.56473,0.95489705
603.0,76.78897,149.5055,0.93779016
604.0,76.681694,150.45987,0.9177008
605.0,76.52283,151.37695,0.89336675
606.0,76.315735,152.26016,0.86320835
607.0,76.05968,153.09721,0.8253631
608.0,75.77089,153.91623,0.7778614
609.0,75.43524,154.64365,0.7191695
610.0,75.06253,155.34288,0.6492051
611.0,74.63764,155.95522,0.57081234
612.0,74.175385,156.48383,0.4908898
613.0,73.676,156.92647,0.4198041
614.0,73.14201,157.33014,0.367481
615.0,72.57466,157.68422,0.33643627
616.0,71.974594,158.00974,0.31585348
617.0,71.33064,158.2901,0.2852713
618.0,70.67743,158.56265,0.23171806
619.0,69.978165,158.75128,0.16354346
620.0,69.273575,158.90881,0.10062075
621.0,68.53828,158.94247,0.05461675
622.0,67.79913,158.9972,0.023135602
623.0,67.04318,159.02805,-0.0038855672
624.0,66.24402,158.98132,-0.036929786
625.0,65.43607,158.9696,-0.08314687
626.0,64.60161,158.8606,-0.14511907
627.0,63.771694,158.65851,-0.22102118
628.0,62.95173,158.43655,-0.30563724
629.0,62.15,158.0574,-0.3921709
630.0,61.3834,157.6239,-0.47424614
631.0,60.61982,157.12372,-0.5463706
632.0,59.82709,156.5339,-0.6020838
633.0,59.021248,155.92422,-0.6328387
634.0,58.199787,155.29013,-0.63262177
635.0,57.4338,154.67596,-0.6042534
636.0,56.692394,154.07944,-0.55676043
637.0,55.97587,153.54907,-0.49671125
638.0,55.252533,153.10399,-0.42499346
639.0,54.521744,152.74545,-0.34209615
640.0,53.789356,152.42311,-0.25522882
641.0,53.09467,152.20103,-0.17879897
642.0,52.451927,152.06546,-0.12904984
643.0,51.837452,151.93298,-0.12106645
644.0,51.23275,151.78412,-0.17030466
645.0,50.634552,151.56049,-0.2911129
646.0,50.00454,151.18579,-0.4863317
647.0,49.390556,150.55612,-0.73533356
648.0,48.871815,149.67194,-0.9947362
649.0,48.432446,148.58235,-1.2124915
650.0,48.057796,147.28705,-1.3472028
651.0,48.10738,145.88701,-1.3826059
652.0,48.787064,144.52847,-1.3268936
653.0,50.19651,143.26547,-1.1989418
654.0,52.22838,142.14914,-1.0158213
655.0,54.717564,141.23157,-0.78841895
656.0,57.702164,140.58112,-0.5223535
657.0,61.235832,140.18962,-0.22049493
658.0,65.22876,140.12337,0.11486083
659.0,69.67569,140.42192,0.480295
660.0,74.5084,141.10333,0.87060106
661.0,79.75296,142.1684,1.2785869
