t,Ip,Ii,gt
456.0,113.30861,181.89182,2.4044423
457.0,114.68971,184.30907,2.4237435
458.0,115.90433,186.72134,2.4338403
459.0,116.95399,189.16492,2.433637
460.0,117.796074,191.5701,2.4227648
461.0,118.46217,193.9972,2.4015112
462.0,118.9491,196.41995,2.370523
463.0,119.21509,198.72475,2.3304071
464.0,119.28714,201.05794,2.2813573
465.0,119.130875,203.31084,2.2228072
466.0,118.756485,205.49936,2.1533132
467.0,118.14839,207.62161,2.0706177
468.0,117.32325,209.63977,1.9720354
469.0,116.27019,211.55865,1.8550651
470.0,115.01798,213.38512,1.7182989
471.0,113.5393,215.02426,1.5622282
472.0,111.879974,216.50607,1.389864
473.0,110.03917,217.84044,1.2066165
474.0,108.02648,218.94656,1.0195413
475.0,105.85069,219.85431,0.8356906
476.0,103.54811,220.62592,0.6601162
477.0,101.12805,221.21735,0.49382126
478.0,98.61922,221.6431,0.3329203
479.0,96.05278,221.88309,0.16994345
480.0,93.46889,221.98463,-0.0022693872
481.0,90.84593,221.87039,-0.18636525
482.0,88.18111,221.57687,-0.37880516
483.0,85.5549,221.13916,-0.5718621
484.0,82.93437,220.46648,-0.7569437
485.0,80.34297,219.62027,-0.9272625
486.0,77.79939,218.57466,-1.0789704
487.0,75.32738,217.45915,-1.2111614
488.0,72.92411,216.18906,-1.3248386
489.0,70.5924,214.82443,-1.4216797
490.0,68.33008,213.3783,-1.5031933
491.0,66.15882,211.85866,-1.5707269
492.0,64.05424,210.19241,-1.6261479
493.0,62.048084,208.56973,-1.6726668
494.0,60.111107,206.88701,-1.7152754
495.0,58.26893,205.13919,-1.7602448
496.0,56.497337,203.33954,-1.8135582
497.0,54.81274,201.5252,-1.8785942
498.0,53.20397,199.57774,-1.9546317
499.0,51.683723,197.60406,-2.0373223
500.0,50.23848,195.52502,-2.1207442
501.0,48.868156,193.35625,-2.1992598
502.0,47.55914,191.09518,-2.2683756
503.0,46.326126,188.82523,-2.324642
504.0,45.151535,186.40771,-2.3650658
505.0,44.050636,184.0313,-2.3866405
506.0,43.007374,181.6287,-2.3866057
507.0,42.02061,179.24213,-2.3638434
508.0,41.09692,176.87105,-2.3207297
509.0,40.22488,174.59027,-2.2637067
510.0,39.41462,172.3431,-2.2015252
511.0,38.660576,170.1654,-2.1423516
512.0,37.956665,168.04437,-2.0918875
513.0,37.30585,165.95728,-2.0530872
514.0,36.703194,163.9227,-2.026614
515.0,36.148937,161.8933,-2.0113358
516.0,35.64956,159.89505,-2.0050461
517.0,35.191406,157.89178,-2.005136
518.0,34.787598,155.88855,-2.0090125
519.0,34.429523,153.87553,-2.014079
520.0,34.12042,151.86356,-2.0174098
521.0,33.856937,149.84247,-2.0155108
522.0,33.634613,147.83936,-2.004427
523.0,33.46102,145.83823,-1.9804528
524.0,33.334087,143.88463,-1.9412404
525.0,33.248577,141.96329,-1.886756
526.0,33.204033,140.11288,-1.8195854
527.0,33.20287,138.3197,-1.7442646
528.0,33.238922,136.62778,-1.6660675
529.0,33.31967,134.99597,-1.589704
530.0,33.434933,133.43896,-1.5184866
531.0,33.591488,131.94101,-1.453979
532.0,33.78315,130.5442,-1.3961102
533.0,34.009228,129.17375,-1.3435075
534.0,34.272766,127.84781,-1.2939879
535.0,34.568195,126.56586,-1.2450542
536.0,34.898315,125.346695,-1.1943808
537.0,35.25882,124.213455,-1.1401832
538.0,35.650723,123.08525,-1.0814617
539.0,36.070835,122.032455,-1.0181477
540.0,36.52179,121.03592,-0.95105445
541.0,37.000652,120.12935,-0.8818095
542.0,37.509624,119.295876,-0.8125801
543.0,38.040287,118.506454,-0.74579346
544.0,38.597527,117.82369,-0.6836988
545.0,39.178875,117.15852,-0.62798846
546.0,39.78706,116.567764,-0.57942784
547.0,40.414764,116.00763,-0.53771794
548.0,41.067207,115.475815,-0.5015056
549.0,41.736626,114.99431,-0.46867406
550.0,42.429115,114.52887,-0.4366616
551.0,43.144196,114.1346,-0.40280437
552.0,43.879986,113.7359,-0.36449027
553.0,44.63326,113.42115,-0.31919748
554.0,45.398365,113.10234,-0.26444656
555.0,46.179344,112.867546,-0.1979298
556.0,46.98166,112.71185,-0.1180293
557.0,47.796387,112.63716,-0.024962664
558.0,48.620705,112.64387,0.07775831
559.0,49.46096,112.79356,0.18239188
560.0,50.31335,113.0126,0.27789915
561.0,51.17761,113.3217,0.3530271
562.0,52.049294,113.71768,0.4004928
563.0,52.927765,114.1128,0.4202714
564.0,53.8064,114.547806,0.42046845
565.0,54.700714,114.96975,0.41482913
566.0,55.592644,115.38846,0.41721416
567.0,56.494995,115.836426,0.4358387
568.0,57.388805,116.28458,0.47121823
569.0,58.293076,116.78918,0.5186484
570.0,59.184875,117.32808,0.57213515
571.0,60.07821,117.94032,0.6269209
572.0,60.95977,118.572426,0.68011016
573.0,61.84153,119.307045,0.730367
574.0,62.71511,120.06116,0.7773707
575.0,63.574615,120.84952,0.8213731
576.0,64.42491,121.69731,0.8628218
577.0,65.26387,122.59667,0.9020957
578.0,66.08111,123.48651,0.9393046
579.0,66.88283,124.44527,0.97420347
580.0,67.66964,125.46307,1.0062072
581.0,68.422775,126.463844,1.0345498
582.0,69.16847,127.516174,1.0584648
583.0,69.877106,128.57475,1.0773975
584.0,70.561516,129.62857,1.0911262
585.0,71.23536,130.7594,1.0998048
586.0,71.86165,131.82907,1.1039116
587.0,72.47308,132.97261,1.104145
588.0,73.03476,134.04839,1.1013143
589.0,73.57343,135.14923,1.0962365
590.0,74.06326,136.23022,1.0896616
591.0,74.53165,137.32755,1.0822148
592.0,74.941895,138.38004,1.0743538
593.0,75.33571,139.45886,1.06634
594.0,75.68437,140.52882,1.0582043
595.0,75.981674,141.5849,1.0497382
596.0,76.23761,142.62604,1.0404929
597.0,76.44824,143.66434,1.0298307
598.0,76.61461,144.66736,1.0170096
599.0,76.73361,145.65895,1.0013368
600.0,76.8179,146.67734,0.9823412
601.0,76.8472,147.6465,0.95993376
602.0,76.83828,148.59534,0.93449247
603.0,76.78116,149.52948,0.9067979
604.0,76.66558,150.41882,0.8778148
605.0,76.507935,151.27878,0.84828943
606.0,76.30782,152.11743,0.8183411
607.0,76.05942,152.90456,0.78713363
608.0,75.765976,153.65414,0.7528861
609.0,75.432816,154.40039,0.713344
610.0,75.05397,155.08353,0.6665745
611.0,74.63898,155.73825,0.6116499
612.0,74.17688,156.31088,0.54854035
613.0,73.67436,156.82065,0.47774267
614.0,73.13495,157.25684,0.40179145
615.0,72.56332,157.63068,0.32805932
616.0,71.96765,157.91083,0.26601243
617.0,71.34986,158.17418,0.21941662
618.0,70.68216,158.36891,0.18442297
619.0,69.98549,158.53934,0.15456963
620.0,69.25802,158.6732,0.1249007
621.0,68.51271,158.78244,0.09241921
622.0,67.75737,158.86223,0.055192888
623.0,66.997635,158.92056,0.011869252
624.0,66.21443,158.86192,-0.03801757
625.0,65.431305,158.8036,-0.09354979
626.0,64.63071,158.65015,-0.15221858
627.0,63.81726,158.52748,-0.21037483
628.0,62.998207,158.26984,-0.26405537
629.0,62.178062,157.93486,-0.30996013
630.0,61.371803,157.60951,-0.34622097
631.0,60.565483,157.25339,-0.37288737
632.0,59.7593,156.86226,-0.39213824
633.0,58.972267,156.48166,-0.40815854
634.0,58.189163,156.05832,-0.4266442
635.0,57.41445,155.6413,-0.45377564
636.0,56.651577,155.14801,-0.49472284
637.0,55.910683,154.61087,-0.55200577
638.0,55.17271,154.03046,-0.6242965
639.0,54.456535,153.32791,-0.7061034
640.0,53.780804,152.58405,-0.78873676
641.0,53.119175,151.76639,-0.86243516
642.0,52.47217,150.88242,-0.9189858
643.0,51.831654,149.93668,-0.9538096
644.0,51.21875,148.96802,-0.9665446
645.0,50.614376,148.02342,-0.9604577
646.0,50.03328,147.04318,-0.94128585
647.0,49.493885,146.1148,-0.91569555
648.0,49.016426,145.19908,-0.8888035
649.0,48.54902,144.35202,-0.8609017
650.0,48.106544,143.47498,-0.8250551
651.0,48.08213,142.70386,-0.76910937
652.0,48.74864,141.96127,-0.6828412
653.0,50.144547,141.32098,-0.5632448
654.0,52.161358,140.82788,-0.41262865
655.0,54.681152,140.50746,-0.23414439
656.0,57.729412,140.32909,-0.029877126
657.0,61.245293,140.43488,0.198865
658.0,65.22998,140.73528,0.45103806
659.0,69.61156,141.2941,0.72548896
660.0,74.41676,142.14244,1.0209571
661.0,79.62627,143.35257,1.3358951
662.0,85.254944,144.82037,1.6686119
663.0,91.26988,146.65146,2.0172908
664.0,97.65242,148.8402,2.380135
665.0,104.32353,151.38327,2.7546365
666.0,111.37378,154.31244,3.1368527
667.0,118.65032,157.66205,3.5211887
668.0,126.14999,161.32947,3.9020982
669.0,133.8379,165.4404,4.276739
670.0,141.6565,169.89389,4.646063
671.0,149.59308,174.70616,5.0133686
672.0,157.51993,179.89847,5.3807645
673.0,165.38258,185.45595,5.7464514
674.0,173.0489,191.39345,6.1040006
675.0,180.47183,197.62962,6.44411
676.0,187.55536,204.25008,6.7563696
